source_index,feature_id,height_m,center_x_m,center_y_m,min_x_m,min_y_m,max_x_m,max_y_m,highlighted
1013,506175,11.83,701.31252629,-8920.29363308,697.74735312,-8926.34030982,704.87769945,-8914.24695634,false
1014,506176,11,670.11356362,-8915.93002523,665.05461173,-8926.30821586,675.17251551,-8905.5518346,false
1015,506177,11.99,654.29394975,-8916.27911103,649.81058218,-8922.03955496,658.77731732,-8910.51866709,false
1016,506178,11.94,643.8199047,-8916.38875488,639.24478338,-8922.23607606,648.39502602,-8910.54143371,false
1017,506179,11.51,532.49488969,-9003.3001486,520.98976506,-9013.32553062,544.00001432,-8993.27476658,false
1018,506180,11.54,567.98644027,-9004.55314429,554.22556658,-9016.15051233,581.74731396,-8992.95577624,false
1019,506181,13.75,827.38329063,-9004.9098484,821.83376181,-9013.45491798,832.93281946,-8996.36477881,false
1020,506285,12.16,575.82102004,-9087.80206593,566.2981007,-9093.71210506,585.34393938,-9081.8920268,false
1021,506286,13.82,358.95436164,-9363.73636579,353.65597857,-9368.88170185,364.2527447,-9358.59102974,false
1022,506288,13.3,841.84879204,-9004.06261722,834.61167829,-9012.61429508,849.08590579,-8995.51093935,false
1023,506290,12.36,873.30589553,-9005.89915855,867.88328891,-9013.91137226,878.72850215,-8997.88694485,false
1024,506318,15.15,899.07821172,-9607.12173375,891.22306514,-9612.88326574,906.9333583,-9601.36020176,false
1025,506319,24.45,865.45845404,-9176.46876035,837.70004753,-9205.55245346,893.21686056,-9147.38506724,false
1026,506324,11.14,169.465431,-8381.37390739,165.63085919,-8386.70387987,173.30000281,-8376.0439349,false
1027,506327,11.8,827.85752285,-9445.48862505,821.33343327,-9450.2945135,834.38161242,-9440.6827366,false
1028,360564,12.13,1419.16321775,-9004.61428144,1413.24101323,-9009.21268861,1425.08542227,-9000.01587428,false
1029,333817,10.48,1231.39275726,-8424.83022685,1224.37356361,-8429.81867719,1238.41195091,-8419.8417765,false
1030,307800,10.92,1092.51897251,-8789.09899162,1086.84468976,-8792.69006456,1098.19325525,-8785.50791867,false
1031,307789,9.3,1147.43220155,-8783.26824449,1144.17891684,-8791.83625018,1150.68548626,-8774.7002388,false
1032,255807,16.96,1357.84933879,-8994.87395339,1349.86855947,-9000.24598953,1365.83011811,-8989.50191724,false
1033,255752,12.3,1307.80618115,-8914.48226407,1303.90342643,-8921.70168445,1311.70893587,-8907.2628437,false
1034,229728,11.04,1669.38517447,-8818.24187952,1665.74075737,-8826.28180684,1673.02959156,-8810.20195219,false
1035,176750,11.46,1152.86661853,-8258.17678841,1146.80837985,-8269.74250135,1158.92485722,-8246.61107547,false
1036,281906,10.94,1441.72929644,-9005.88251285,1437.75965759,-9014.39177054,1445.69893529,-8997.37325515,false
1037,282045,12.72,854.9750764,-9243.30355012,849.70314371,-9250.79792501,860.2470091,-9235.80917524,false
1038,203741,10.55,1632.52897397,-9275.35720813,1628.80108436,-9281.22308872,1636.25686358,-9269.49132754,false
1039,151377,9.31,877.38299712,-8989.79826579,870.66788147,-8993.04855929,884.09811277,-8986.54797228,false
1040,491330,11.88,1139.42654545,-8536.51427259,1135.80565526,-8545.91810936,1143.04743564,-8527.11043581,false
1041,491335,10.34,1076.917238,-8764.50195977,1071.05364098,-8769.58150819,1082.78083503,-8759.42241135,false
1042,491336,12.2,1123.74803101,-8774.26891425,1121.0167509,-8783.87887694,1126.47931111,-8764.65895156,false
1043,491339,11.23,1216.1848392,-8787.09428975,1209.73045966,-8791.70937043,1222.63921874,-8782.47920907,false
1044,491340,9.8,1276.56265749,-8784.34198787,1273.68134342,-8789.53679077,1279.44397155,-8779.14718497,false
1045,491345,9.44,1415.40514181,-8798.36244211,1409.3463291,-8801.54313077,1421.46395452,-8795.18175345,false
1046,491349,11.01,1445.28669903,-8765.38197753,1440.85626686,-8773.46116717,1449.71713121,-8757.3027879,false
1047,491350,11.52,1670.55086197,-8802.40003451,1664.9596032,-8807.06625511,1676.14212074,-8797.73381391,false
1048,491351,11.29,1637.58163514,-8818.52587904,1633.08702513,-8826.92342019,1642.07624515,-8810.12833788,false
1049,491352,13.4,1621.95065233,-8896.41269275,1612.45130058,-8901.47165466,1631.45000409,-8891.35373085,false
1050,491356,9.57,1219.38341579,-8975.76636761,1214.50688364,-8980.23266562,1224.25994793,-8971.3000696,false
1051,491357,11.35,1380.55733956,-8993.5032163,1374.05779938,-9002.35563817,1387.05687974,-8984.65079443,false
1052,491361,11.69,1301.48029729,-8956.50084361,1297.80199588,-8965.30135108,1305.1585987,-8947.70033615,false
1053,491366,13.14,1539.2938242,-8958.47320734,1531.50734017,-8965.89854699,1547.08030824,-8951.0478677,false
1054,491370,12.33,1736.18810274,-8816.252319,1730.50318829,-8821.91462044,1741.87301718,-8810.59001756,false
1055,491377,12.89,1222.32372384,-8492.07313245,1217.48756855,-8502.10397718,1227.15987913,-8482.04228772,false
1056,491378,10.94,1253.57358049,-8540.55508917,1240.85210943,-8545.41848123,1266.29505156,-8535.69169712,false
1057,491379,9.85,1332.64594374,-8532.69790894,1328.40779694,-8541.76775,1336.88409055,-8523.62806787,false
1058,491382,7.95,1421.489574,-8714.86989719,1418.13436619,-8719.69812118,1424.84478181,-8710.0416732,false
1059,491387,11.11,1215.38206782,-8723.49673407,1210.20119748,-8733.39779228,1220.56293817,-8713.59567586,false
1060,491389,13.15,1232.96208205,-8669.52012042,1227.98605283,-8676.25426385,1237.93811128,-8662.78597699,false
1061,491390,12.57,1276.60228054,-8670.34149044,1270.65293434,-8677.41422897,1282.55162674,-8663.26875191,false
1062,491392,11.9,1321.10830531,-8669.15839088,1316.4279597,-8674.93842009,1325.78865092,-8663.37836167,false
1063,491396,12.47,1218.19039443,-8632.81501413,1210.60100274,-8639.85049504,1225.77978613,-8625.77953322,false
1064,491422,9.3,1018.82223379,-8487.39604993,1012.34358227,-8492.22497969,1025.30088531,-8482.56712017,false
1065,491424,11.42,1015.29697802,-8538.27738428,1009.57558642,-8543.48227813,1021.01836961,-8533.07249043,false
1066,491425,10.53,1035.96369061,-8537.84340717,1031.38521297,-8542.3525872,1040.54216825,-8533.33422715,false
1067,491426,11.78,1052.13834839,-8534.64288018,1046.25858463,-8542.0813451,1058.01811215,-8527.20441526,false
1068,491427,11.87,1090.55413315,-8538.03077529,1085.77492649,-8546.06146492,1095.33333982,-8530.00008565,false
1069,491432,13.49,1114.85812137,-8537.17143377,1109.85288556,-8545.73861284,1119.86335717,-8528.60425471,false
1070,491433,9.85,1151.55384465,-8539.39495829,1146.33126997,-8543.82456356,1156.77641932,-8534.96535303,false
1071,491436,11.34,1058.01808192,-8632.42237051,1053.88612162,-8639.92277548,1062.15004222,-8624.92196554,false
1072,491438,11.73,1129.13558294,-8631.92013227,1124.3001929,-8640.0362352,1133.97097299,-8623.80402934,false
1073,491439,11.23,1151.02606804,-8576.6582848,1146.47134977,-8584.13005735,1155.58078631,-8569.18651226,false
1074,491440,11.69,1116.68091219,-8583.10715565,1113.96595186,-8592.20894777,1119.39587252,-8574.00536353,false
1075,491441,13.19,1082.94568977,-8577.1426987,1078.6209777,-8584.21459132,1087.27040184,-8570.07080609,false
1076,491443,12.18,1098.67511836,-8579.92890078,1092.46583637,-8587.50491993,1104.88440036,-8572.35288164,false
1077,491444,12.15,1064.33137639,-8575.38842567,1061.23040361,-8580.71997474,1067.43234917,-8570.0568766,false
1078,491445,9.76,1018.78202017,-8599.13103025,1011.57220338,-8603.15990787,1025.99183696,-8595.10215263,false
1079,491454,10.4,1082.91765863,-8909.14516801,1077.05698373,-8924.59517206,1088.77833354,-8893.69516396,false
1080,491455,12,1097.59169147,-8910.81776373,1093.49247805,-8921.69921953,1101.69090489,-8899.93630793,false
1081,491457,13.17,1136.95832186,-8965.7855457,1132.46802561,-8973.65651683,1141.44861811,-8957.91457457,false
1082,491458,13.77,1150.4117021,-8955.51652464,1145.82700113,-8962.71827076,1154.99640306,-8948.31477853,false
1083,491463,13.17,1173.62499262,-9013.76415932,1164.98574123,-9019.25456784,1182.26424401,-9008.2737508,false
1084,491464,10.53,1162.84770523,-8992.70859476,1156.73710196,-8998.54173823,1168.9583085,-8986.8754513,false
1085,491465,12.78,1105.66044193,-9013.64243974,1102.68151062,-9018.79218449,1108.63937324,-9008.49269499,false
1086,491466,11.28,1074.70793773,-9007.33379669,1068.98092285,-9012.2695805,1080.43495261,-9002.39801287,false
1087,491467,11.33,1069.80573569,-8959.58436456,1067.21811512,-8968.78806098,1072.39335625,-8950.38066815,false
1088,491468,9.99,1115.37228761,-8860.26562434,1112.14170945,-8864.97228045,1118.60286578,-8855.55896823,false
1089,491471,12.28,948.68406421,-8768.00908186,941.6278717,-8773.77774852,955.74025672,-8762.24041519,false
1090,491472,11.24,936.59813182,-8537.26005522,931.75129588,-8545.40737141,941.44496776,-8529.11273903,false
1091,491473,10.97,921.52177349,-8538.10702342,917.38782318,-8546.83116035,925.65572381,-8529.3828865,false
1092,491475,12.91,984.2604741,-8201.77570687,979.22775271,-8205.61013993,989.2931955,-8197.94127382,false
1093,491477,10.64,944.62100774,-8188.1756925,939.44732004,-8191.9070704,949.79469543,-8184.44431459,false
1094,491480,9.05,933.99339508,-8168.4734451,928.61363948,-8174.72038219,939.37315068,-8162.22650801,false
1095,491482,16.87,1425.7122966,-9276.78613813,1413.53792809,-9284.63627147,1437.88666511,-9268.93600478,false
1096,491483,13.55,1503.17098909,-9236.04985793,1499.19282109,-9241.93019195,1507.14915709,-9230.16952391,false
1097,491484,13.86,1519.71733394,-9239.39936999,1512.48841364,-9248.38048338,1526.94625423,-9230.41825659,false
1098,491488,10.53,1542.00796358,-9199.53036597,1538.07324197,-9205.94901949,1545.94268519,-9193.11171245,false
1099,491489,10.51,1522.76341545,-9197.80630549,1517.55750089,-9203.77606966,1527.96933001,-9191.83654132,false
1100,491491,13.84,1475.6724133,-9197.68529857,1470.62788659,-9202.74776177,1480.71694002,-9192.62283537,false
1101,491494,15.26,1416.08956127,-9141.74784071,1410.35766071,-9146.94171609,1421.82146183,-9136.55396534,false
1102,491497,12.21,1543.18891166,-9083.62913886,1537.90968915,-9087.53072459,1548.46813417,-9079.72755313,false
1103,491498,12.13,1533.29130081,-9052.23081848,1529.84583431,-9062.22277331,1536.73676732,-9042.23886365,false
1104,491499,15.39,1481.08323013,-9096.27557889,1476.10356308,-9101.18822286,1486.06289719,-9091.36293491,false
1105,491500,14.01,1450.70667004,-9096.83523724,1445.35932838,-9108.57837094,1456.05401171,-9085.09210355,false
1106,491501,11.6,1413.27771273,-9083.95450167,1408.4173053,-9088.79092039,1418.13812016,-9079.11808294,false
1107,491503,14.2,1426.40864796,-9061.27229097,1422.73222576,-9068.14900609,1430.08507017,-9054.39557585,false
1108,491504,12.32,1326.93819636,-9292.25065092,1322.66910224,-9299.52365588,1331.20729047,-9284.97764596,false
1109,491505,13.81,1358.45792622,-9290.44142037,1351.91334777,-9298.72852582,1365.00250468,-9282.15431492,false
1110,491506,11.64,1372.19719216,-9246.2720384,1367.36035189,-9250.95056311,1377.03403243,-9241.59351368,false
1111,491508,11.44,1276.19443719,-9236.8785025,1272.38797493,-9241.92333065,1280.00089945,-9231.83367434,false
1112,491509,12.92,1238.32484938,-9293.73632681,1232.9307893,-9301.51438526,1243.71890947,-9285.95826835,false
1113,491511,14.16,1181.29016066,-9107.60134945,1176.10133894,-9113.9410105,1186.47898238,-9101.26168839,false
1114,491512,11.47,1130.88566345,-9054.92962534,1127.88911386,-9063.64365603,1133.88221303,-9046.21559465,false
1115,491513,10.95,1120.44428921,-9050.14059428,1116.22907486,-9055.99736577,1124.65950356,-9044.2838228,false
1116,491514,13.2,1106.47046607,-9050.37113334,1102.09228221,-9056.05605978,1110.84864993,-9044.6862069,false
1117,491515,11.86,1081.66970504,-9050.15862445,1077.29140843,-9056.91237731,1086.04800164,-9043.40487159,false
1118,491839,11.5,1240.99358638,-9414.23780721,1233.6607035,-9420.81341906,1248.32646926,-9407.66219536,false
1119,491844,12.85,922.95644353,-9427.61503046,916.4349177,-9434.4993854,929.47796935,-9420.73067551,false
1120,491851,14.59,934.4599436,-9368.27265213,925.52418982,-9374.33915323,943.39569738,-9362.20615102,false
1121,491854,13.55,886.72532664,-9050.78845583,881.99458653,-9055.59184103,891.45606675,-9045.98507063,false
1122,491857,14.57,794.43865714,-9386.07164141,786.09149961,-9393.17718683,802.78581467,-9378.96609599,false
1123,491859,11.19,825.21692508,-9576.2426038,816.42934283,-9581.34413705,834.00450732,-9571.14107056,false
1124,491862,11.42,825.01737263,-9599.87313615,817.07668809,-9604.36807825,832.95805716,-9595.37819405,false
1125,491863,13.32,867.32190462,-9660.64499061,860.98740184,-9666.4832958,873.6564074,-9654.80668542,false
1126,491864,14.68,864.1053882,-9559.87959766,852.85600553,-9568.38977216,875.35477086,-9551.36942316,false
1127,491867,11.09,810.31734567,-9296.25734003,805.41229167,-9302.29664997,815.22239966,-9290.2180301,false
1128,491873,12.05,748.83661105,-9296.32343125,742.88025775,-9304.56069829,754.79296435,-9288.0861642,false
1129,491875,10.9,693.84036148,-9239.9480106,689.86207716,-9246.30910687,697.8186458,-9233.58691434,false
1130,491876,14.14,778.498669,-9148.24941386,773.74744169,-9156.1745244,783.24989632,-9140.32430331,false
1131,491882,13.89,727.78386788,-9090.97240908,723.96607431,-9096.91708103,731.60166146,-9085.02773712,false
1132,491883,10.97,724.60698355,-9051.99292371,719.02971477,-9058.03327749,730.18425233,-9045.95256994,false
1133,491884,11.54,698.9386515,-9058.9446292,695.94670909,-9067.89738861,701.93059391,-9049.9918698,false
1134,491886,10.8,654.39704317,-9107.27343001,650.22431019,-9111.66944446,658.56977615,-9102.87741556,false
1135,491887,11.39,640.61507551,-9106.40681523,634.79663989,-9114.74927782,646.43351112,-9098.06435265,false
1136,491889,11.67,625.69236144,-9106.425056,619.52823602,-9114.18738538,631.85648686,-9098.66272661,false
1137,491898,12.56,445.49808406,-9402.96844651,436.38293729,-9406.28737247,454.61323082,-9399.64952056,false
1138,491899,12.84,445.33759355,-9395.33738447,436.1334101,-9398.61479738,454.54177701,-9392.05997157,false
1139,491900,11.32,439.24704126,-9363.35508492,431.57484629,-9373.03768948,446.91923623,-9353.67248036,false
1140,491912,11.89,463.96711943,-9119.85827781,452.41918371,-9126.03716405,475.51505515,-9113.67939157,false
1141,491914,12.95,355.23381776,-9236.41291149,347.07325825,-9242.03263311,363.39437726,-9230.79318988,false
1142,491916,12.78,391.35596945,-9113.62288842,382.53157548,-9118.43877792,400.18036342,-9108.80699892,false
1143,491917,12.89,308.16902497,-9120.91215928,299.16907791,-9125.79346435,317.16897204,-9116.03085422,false
1144,491918,12.68,306.24112018,-9129.44785013,296.97458917,-9132.48630616,315.50765118,-9126.40939411,false
1145,492416,6.87,568.16470464,-9379.03742585,559.09165252,-9382.04041824,577.23775677,-9376.03443346,false
1146,495815,10.56,680.0404858,-7980.92075486,676.4131669,-7983.72933606,683.66780471,-7978.11217366,false
1147,495817,8.58,744.56896268,-8538.85442439,739.41487575,-8541.83558432,749.72304961,-8535.87326446,false
1148,495840,13.38,1512.12148423,-9286.93037789,1507.53078311,-9292.69416487,1516.71218534,-9281.16659091,false
1149,495843,7.95,1529.7977167,-9187.49453864,1524.30127822,-9191.0772782,1535.29415517,-9183.91179909,false
1150,495844,10.65,1417.11213681,-9154.84957923,1413.73795105,-9158.3065279,1420.48632257,-9151.39263056,false
1151,495846,13.3,1542.7853677,-9095.38813502,1537.73244517,-9102.24874375,1547.83829022,-9088.52752629,false
1152,495852,9.8,1069.61524171,-9063.48644125,1066.11387364,-9067.27130396,1073.11660978,-9059.70157854,false
1153,495860,8.63,1460.28514479,-8987.9549191,1454.93703285,-8992.24662903,1465.63325674,-8983.66320917,false
1154,495863,9.52,1263.65901745,-8893.95993914,1259.80862273,-8898.68109657,1267.50941217,-8889.23878171,false
1155,495872,7.55,1491.28661736,-8880.85641708,1489.06754051,-8884.91514616,1493.50569421,-8876.79768799,false
1156,495873,8.25,964.37824476,-8784.18130995,961.87152708,-8789.61646272,966.88496244,-8778.74615719,false
1157,495882,9.54,1242.12346312,-8787.57180566,1238.51068756,-8791.16239246,1245.73623868,-8783.98121887,false
1158,495887,8.06,1057.25885643,-8518.65978514,1054.54029748,-8523.46341744,1059.97741538,-8513.85615283,false
1159,495898,8.24,892.89165943,-8501.97270399,890.07623454,-8508.74097218,895.70708432,-8495.2044358,false
1160,495900,9.07,1442.83079816,-8892.39915423,1438.88542372,-8895.2894532,1446.7761726,-8889.50885525,false
1161,495909,9.22,1311.16644457,-8518.27192034,1307.43912214,-8521.98830061,1314.89376701,-8514.55554007,false
1162,495913,10.35,1432.23431106,-8801.92774729,1427.93808798,-8806.27224145,1436.53053414,-8797.58325312,false
1163,495920,8.7,1332.63038462,-8897.5800625,1329.23834703,-8900.90274226,1336.02242222,-8894.25738273,false
1164,495933,8.79,1433.29010737,-8972.50771843,1428.82991301,-8976.38377285,1437.75030174,-8968.63166402,false
1165,495937,10.91,1461.89830986,-8784.75942882,1455.01129175,-8789.20107109,1468.78532797,-8780.31778656,false
1166,495942,10.56,1126.91565687,-8710.52593255,1122.19109867,-8716.85419235,1131.64021507,-8704.19767275,false
1167,495944,9.89,1216.74195844,-8515.38572056,1210.21386744,-8518.59196851,1223.27004945,-8512.17947261,false
1168,495950,8.97,1319.84085198,-8518.74495335,1316.56788899,-8522.5856999,1323.11381497,-8514.90420681,false
1169,495951,10.93,1449.00116877,-8990.94827687,1445.29151223,-8994.5792071,1452.71082532,-8987.31734663,false
1170,495952,8.69,1432.26652617,-8985.83108087,1427.52112024,-8989.09230161,1437.0119321,-8982.56986012,false
1171,495958,10.68,1416.68207914,-8892.80081511,1411.4421068,-8896.52177593,1421.92205148,-8889.07985429,false
1172,495965,8.94,1643.27603057,-8801.99261493,1640.12656802,-8807.18703101,1646.42549312,-8796.79819884,false
1173,495968,8.87,1461.55056665,-8797.57140181,1457.48771465,-8801.18380743,1465.61341866,-8793.95899618,false
1174,495970,9.79,1518.73426036,-8785.46195048,1515.32807389,-8789.1334608,1522.14044683,-8781.79044016,false
1175,495974,8.56,1488.04783883,-8731.4556661,1484.43885138,-8735.93050523,1491.65682627,-8726.98082697,false
1176,495976,8.5,1044.85356157,-8707.84656815,1040.79849871,-8711.21439307,1048.90862443,-8704.47874322,false
1177,495979,9.59,1243.95748008,-8691.63309895,1240.26167615,-8695.49554675,1247.653284,-8687.77065115,false
1178,495981,8.29,1165.92965829,-8612.69778918,1162.78664341,-8616.74991729,1169.07267317,-8608.64566107,false
1179,495993,9.98,1279.38306836,-8505.07465572,1272.88580022,-8508.93255771,1285.8803365,-8501.21675374,false
1180,495994,9.69,1122.62642104,-8500.10480085,1118.26299677,-8506.35920379,1126.98984532,-8493.85039791,false
1181,495995,8.46,884.93446464,-8499.72855178,881.04275421,-8503.97739852,888.82617508,-8495.47970504,false
1182,495996,8.97,930.1279158,-8488.86000785,926.02475195,-8492.85777062,934.23107965,-8484.86224509,false
1183,495998,9.11,924.10975629,-8448.12085839,921.13379184,-8453.52499276,927.08572074,-8442.71672402,false
1184,496000,9.21,1280.22551454,-8434.97337251,1276.33138852,-8438.33156664,1284.11964056,-8431.61517838,false
1185,496002,9.3,1039.58913015,-8433.63939103,1036.28042737,-8437.0474243,1042.89783292,-8430.23135775,false
1186,496005,11.97,1056.58797305,-8266.13370272,1053.10728223,-8271.15212679,1060.06866388,-8261.11527866,false
1187,496006,9.05,963.68380841,-8251.06656531,960.36717888,-8254.75732176,967.00043794,-8247.37580887,false
1188,496008,10.35,1425.81603926,-9258.10952283,1422.31520633,-9261.25917924,1429.31687218,-9254.95986642,false
1189,496014,9,1494.67497296,-9187.74008436,1492.14834049,-9191.17453953,1497.20160543,-9184.30562919,false
1190,496016,7.53,1411.76387691,-9258.90799535,1408.04903163,-9261.1027297,1415.47872219,-9256.71326101,false
1191,496019,15.34,1463.7195302,-9257.63673401,1458.61142755,-9262.22919332,1468.82763285,-9253.04427471,false
1192,496020,10.65,1540.04880079,-9269.15035284,1536.71144499,-9272.63259837,1543.38615659,-9265.66810731,false
1193,496021,10.85,1440.02040637,-9256.87099795,1436.89044527,-9261.06313787,1443.15036746,-9252.67885803,false
1194,496022,8.54,1517.34989066,-9091.1858297,1513.95685316,-9095.30800997,1520.74292816,-9087.06364943,false
1195,496802,8.21,761.16695957,-8882.34332866,757.07071142,-8886.19418202,765.26320772,-8878.4924753,false
1196,496809,8.77,945.87198857,-9413.46971649,940.79392138,-9418.07735442,950.95005575,-9408.86207856,false
1197,496810,9.68,941.06622867,-9434.60344453,934.82795797,-9439.36883738,947.30449936,-9429.83805168,false
1198,496812,10.57,952.35547054,-9260.47831912,948.97340514,-9264.32147093,955.73753595,-9256.6351673,false
1199,496825,9,656.30592227,-9252.29954485,652.86230662,-9258.67474327,659.74953792,-9245.92434642,false
1200,496827,9.71,710.43419972,-9182.0330145,704.43456643,-9186.29694743,716.43383301,-9177.76908158,false
1201,496828,11.19,722.14896408,-9180.324232,718.11245218,-9184.85320802,726.18547598,-9175.79525598,false
1202,496830,9.44,607.90280598,-9168.24337839,603.74734979,-9172.07580252,612.05826217,-9164.41095426,false
1203,496833,12.5,552.18938279,-9283.63732333,546.48454721,-9288.51535998,557.89421838,-9278.75928669,false
1204,496840,8.61,464.38701764,-9367.28543737,460.18482307,-9370.84660293,468.58921221,-9363.72427181,false
1205,496843,9.77,459.98502999,-9270.84297131,456.70783942,-9275.92600475,463.26222056,-9265.75993787,false
1206,496890,9.15,818.9508866,-8879.79678832,814.31293482,-8883.56478131,823.58883837,-8876.02879533,false
1207,496892,10.14,751.43018665,-9013.2147888,748.10758446,-9018.97533525,754.75278884,-9007.45424235,false
1208,496893,9.27,830.71548092,-8988.88513523,826.71484876,-8992.25392325,834.71611308,-8985.51634721,false
1209,496895,9.11,760.0113494,-8898.01324703,755.79812843,-8901.6747346,764.22457038,-8894.35175946,false
1210,496896,7.67,618.36489333,-8895.96160729,611.4019665,-8898.8857611,625.32782016,-8893.03745349,false
1211,496898,8.87,625.86194583,-8990.78735907,617.40135487,-8994.49927525,634.32253679,-8987.07544289,false
1212,496899,9.71,562.67595411,-8895.2011601,559.14262354,-8899.87189833,566.20928467,-8890.53042188,false
1213,496901,9.86,563.26092879,-8927.94313303,558.88686053,-8932.91227877,567.63499706,-8922.97398728,false
1214,496910,8.89,686.94412789,-8884.08097043,682.0089885,-8888.55495934,691.87926728,-8879.60698153,false
1215,496914,8.18,978.54091196,-9278.83596985,974.96050093,-9281.63449766,982.12132299,-9276.03744204,false
1216,496915,11.43,1050.51332695,-9287.79118959,1045.53145894,-9292.48765707,1055.49519495,-9283.09472211,false
1217,496917,9.81,1056.43747449,-9179.27117337,1052.72356722,-9183.80766451,1060.15138176,-9174.73468223,false
1218,496919,10.59,979.75177617,-9259.10978058,974.23212791,-9263.24658677,985.27142442,-9254.97297439,false
1219,496920,13.26,902.64573336,-9518.79926464,896.68348717,-9524.95018798,908.60797955,-9512.64834131,false
1220,496924,9.06,953.55627443,-9350.55980426,950.24393647,-9355.77805124,956.86861239,-9345.34155728,false
1221,496929,10.41,861.45136256,-9089.6585115,857.02872617,-9093.04288203,865.87399894,-9086.27414098,false
1222,496931,10.63,578.89075454,-9307.91716315,574.31365965,-9312.77412444,583.46784944,-9303.06020186,false
1223,496933,9.6,743.30040153,-9180.93372321,739.49645867,-9185.65973416,747.10434439,-9176.20771227,false
1224,496936,12.3,367.57559669,-9272.18523145,361.97996975,-9276.86540562,373.17122364,-9267.50505728,false
1225,496937,10.12,635.934023,-9260.7355054,631.69414349,-9265.01676378,640.1739025,-9256.45424702,false
1226,496938,9.51,556.60844056,-9099.56454429,552.13889373,-9104.07150855,561.0779874,-9095.05758003,false
1227,496942,9.34,568.42711267,-9104.64839209,564.81742231,-9108.64558215,572.03680303,-9100.65120203,false
1228,496943,9.43,659.9870317,-9167.40094604,656.27785095,-9171.44465082,663.69621244,-9163.35724127,false
1229,496944,8.11,455.69570642,-9382.21251891,451.46059797,-9386.08606334,459.93081487,-9378.33897448,false
1230,496945,9.47,703.43569437,-9262.25997059,699.68818159,-9266.04992794,707.18320714,-9258.47001324,false
1231,496946,10.13,463.00971057,-9296.04460976,458.99343159,-9299.63250709,467.02598955,-9292.45671243,false
1232,496951,8.12,468.12350636,-9347.93215121,464.03740142,-9351.49330345,472.2096113,-9344.37099897,false
1233,496953,7.36,838.94951357,-9275.23756376,835.37851119,-9279.91933408,842.52051594,-9270.55579344,false
1234,496956,9.59,777.62140262,-9168.10853353,773.59471832,-9171.10039309,781.64808691,-9165.11667398,false
1235,281087,14.16,501.97060953,-8019.89651401,492.70941874,-8037.83231827,511.23180032,-8001.96070975,false
1236,99640,13.31,867.95747981,-8048.77475324,837.23917758,-8062.46948251,898.67578204,-8035.08002398,false
1237,99256,13.14,527.07936013,-7942.0466402,504.88297701,-7952.79135299,549.27574326,-7931.3019274,false
1238,99051,21.47,572.20471939,-7888.55768537,556.63530821,-7902.43454598,587.77413058,-7874.68082477,false
1239,229250,13.36,682.8589874,-8281.68385944,674.70892285,-8300.74720999,691.00905195,-8262.62050889,false
1240,307297,17.54,1093.58418913,-8204.87516055,1068.45054607,-8215.80999972,1118.71783218,-8193.94032138,false
1241,491353,16.26,1700.11345257,-8865.45849481,1691.98666973,-8884.01064475,1708.24023541,-8846.90634486,false
1242,503895,11.83,272.99535623,-7771.18202715,229.80302779,-7812.15626147,316.18768467,-7730.20779284,false
1243,503897,13.79,708.18800487,-8366.26185384,658.48198647,-8381.61675957,757.89402327,-8350.9069481,false
1244,504197,11.12,714.83888214,-8421.10994618,681.31969449,-8443.14862043,748.35806978,-8399.07127192,false
1245,504247,21.19,1581.72321024,-9190.30923809,1574.14388932,-9208.88195322,1589.30253115,-9171.73652295,false
1246,504502,11.6,553.94348186,-8183.50244745,543.11221743,-8206.52441456,564.77474629,-8160.48048034,false
1247,504505,13.39,745.45135293,-8255.58816832,720.34577321,-8271.49641715,770.55693265,-8239.67991948,false
1248,504518,9.48,558.16712322,-7763.13334926,527.29222424,-7792.40301526,589.0420222,-7733.86368326,false
1249,504519,21.43,704.8377293,-8099.15379567,695.48975891,-8113.2345442,714.1856997,-8085.07304714,false
1250,504520,9.26,449.85165255,-7860.22604999,442.94766729,-7872.62921365,456.75563782,-7847.82288633,false
1251,504522,11.14,488.86746648,-7807.95052893,465.50932661,-7825.4888572,512.22560635,-7790.41220065,false
1252,504523,9.55,692.07338299,-7938.84748012,656.21927066,-7957.02245427,727.92749533,-7920.67250597,false
1253,504528,10.93,650.16156302,-7881.00049947,636.75925991,-7904.77920137,663.56386612,-7857.22179757,false
1254,504531,12.34,412.33878002,-8032.84979509,382.06618055,-8063.42323322,442.61137948,-8002.27635695,false
1255,504533,10.38,436.42833022,-7937.58952551,414.74453601,-7952.92601639,458.11212442,-7922.25303463,false
1256,504567,15.48,1072.17348707,-8866.25975142,1069.25675015,-8870.24447815,1075.09022399,-8862.27502468,false
1257,504586,13.45,1059.90067131,-8824.32454431,1054.3208544,-8828.77483808,1065.48048823,-8819.87425054,false
1258,504586,13.44,1059.90067131,-8824.32454431,1054.3208544,-8828.77483808,1065.48048823,-8819.87425054,false
1259,506158,12.57,625.94766956,-8861.29804019,620.60631926,-8865.30871381,631.28901986,-8857.28736658,false
1260,506158,12.58,625.94766956,-8861.29804019,620.60631926,-8865.30871381,631.28901986,-8857.28736658,false
1261,506159,12.21,610.99756133,-8874.41982135,605.56496248,-8878.48151703,616.43016019,-8870.35812567,false
1262,506159,12.2,610.99756133,-8874.41982135,605.56496248,-8878.48151703,616.43016019,-8870.35812567,false
1263,281087,10.09,516.94444008,-8025.07494975,510.63011115,-8041.74962033,523.25876901,-8008.40027916,false
